id,name,reactants,products,modifiers
rnR08171,"[""benzoyl-CoA:3'-N-debenzoyltaxol 3'-N-benzoyltransferase""]","[[""3'-N-Debenzoyltaxol"", '13-O-3-Phenylisoserinoyl baccatin III']]",[['Paclitaxel']],"[['DBTNBT', ""3'-N-debenzoyltaxol N-benzoyltransferase""]]"
rnR03809,"['(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)']","[['Gibberellin A20', 'Gibberellin 20']]",[['Gibberellin A29']],"[['GA2ox', 'gibberellin 2beta-dioxygenase']]"
rnR06345,"['(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)']","[['Gibberellin A8', '2beta-Hydroxygibberellin 1']]",[['Gibberellin A8-catabolite']],"[['GA2ox', 'gibberellin 2beta-dioxygenase']]"
rnR03008,"['(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)']","[['Gibberellin A1', 'Gibberellin 1']]","[['Gibberellin A8', '2beta-Hydroxygibberellin 1']]","[['GA2ox', 'gibberellin 2beta-dioxygenase']]"
rnR03009,"['(gibberellin-20),2-oxoglutarate:oxygen oxidoreductase (3beta-hydroxylating)']","[['Gibberellin A20', 'Gibberellin 20']]","[['Gibberellin A1', 'Gibberellin 1']]","[['GA3ox', 'gibberellin 3beta-dioxygenase']]"
rnR06618,[],[['Gibberellin A7']],"[['Gibberellin A3', 'Gibberellic acid', 'Gibberellin']]","[['P450III, CYP69A', 'cytochrome P450 monooxygenase 3']]"
rnR06619,[],[['Gibberellin A4']],"[['Gibberellin A1', 'Gibberellin 1']]","[['P450III, CYP69A', 'cytochrome P450 monooxygenase 3']]"
rnR06343,"['(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)']",[['Gibberellin A51']],[['Gibberellin A51-catabolite']],"[['GA2ox', 'gibberellin 2beta-dioxygenase']]"
rnR06337,"['(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)']",[['Gibberellin A9']],[['Gibberellin A51']],"[['GA2ox', 'gibberellin 2beta-dioxygenase']]"
rnR06344,"['(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)']",[['Gibberellin A29']],[['Gibberellin A29-catabolite']],"[['GA2ox', 'gibberellin 2beta-dioxygenase']]"
