id,name,reactants,products,modifiers
rnR11361,"['cholest-4-en-3-one,reduced-2Fe-2S]-ferredoxin:oxygen oxidoreductase [(25R)-3-oxocholest-4-en-26-oate forming]']","[['Cholest-4-en-3-one', 'Cholestenone', '4-Cholesten-3-one']]","[['(25R)-3-Oxocholest-4-en-26-oate', '3-Oxo-4-cholesten-26-oate', '3-Oxo-4-cholesten-26-oic acid']]","[['CYP142', 'cholest-4-en-3-one 26-monooxygenase']]"
rnR09920,"['cholesterol:NAD+ 3-oxidoreductase', 'cholest-4-en-3-one delta5-delat4-isomerase']","[['Cholesterol', 'Cholest-5-en-3beta-ol']]","[['Cholest-4-en-3-one', 'Cholestenone', '4-Cholesten-3-one']]","[['hsd', '3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase']]"
rnR09883,"['4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase ( (2Z,4Z)-2-hydroxyhexa-2,4-dienoate-forming)']","[['3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate', '(1E,2Z)-3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate', 'DSHA']]","[['2-Hydroxy-cis-hex-2,4-dienoate'], ['3-[(3aS,4S,7aS)-7a-Methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoate', '9,17-Dioxo-1,2,3,4,10,19-hexanorandrostan-5-oic acid', 'DOHNAA', 'HIP']]","[['hsaD', '4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase']]"
rnR04597,"['3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione:oxygen 4,5-oxidoreductase (decyclizing)']","[['3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione']]","[['3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate', '(1E,2Z)-3-Hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate', 'DSHA']]","[['hsaC', '3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5-dioxygenase']]"
rnR09819,"['3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione,FMNH2:oxygen oxidoreductase']","[['3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione', 'Secophenol']]","[['3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione']]","[['hsaA', '3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione monooxygenase']]"
rnR09860,"['androsta-1,4-diene-3,17-dione,[reduced ferredoxin]:oxygen oxidoreductase (9alpha-hydroxylating)']","[['Androsta-1,4-diene-3,17-dione']]","[['9alpha-Hydroxyandrosta-1,4-diene-3,17-dione']]","[['kshA', '3-ketosteroid 9alpha-monooxygenase subunit A']]"
rnR09884,['androstenedione:acceptor Delta1-oxidoreductase'],"[['Androstenedione', 'Androst-4-ene-3,17-dione', '4-Androstene-3,17-dione']]","[['Androsta-1,4-diene-3,17-dione']]","[['kstD', '3-oxosteroid 1-dehydrogenase']]"
rnR11357,"['cholest-4-en-3-one,[reduced ferredoxin]:oxygen oxidoreductase [(25S)-3-oxocholest-4-en-26-oate forming]']","[['Cholest-4-en-3-one', 'Cholestenone', '4-Cholesten-3-one']]","[['Delta4-Dafachronic acid', '(25S),26-3-Keto-4-cholestenoic acid', '(25S)-Delta4-Dafachronic acid', '(25S)-3-Oxocholest-4-en-26-oate']]","[['CYP125A', 'cholest-4-en-3-one 26-monooxygenase']]"
rnR01459,['cholesterol:oxygen oxidoreductase'],"[['Cholesterol', 'Cholest-5-en-3beta-ol']]","[['Cholest-4-en-3-one', 'Cholestenone', '4-Cholesten-3-one']]","[['choD', 'cholesterol oxidase']]"
rnR09956,['epiandrosterone:NAD+ oxidoreductase'],[['Epiandrosterone']],"[['5alpha-Androstane-3,17-dione', 'Androstanedione']]","[['E1.1.1.51', '3(or 17)beta-hydroxysteroid dehydrogenase']]"
