id,name,reactants,products,modifiers
rnR04040,['alpha-pinene-oxide lyase (ring-opening)'],[['alpha-Pinene-oxide']],"[['(Z)-2-Methyl-5-isopropylhexa-2,5-dienal', 'cis-2-Methyl-5-isopropylhexa-2,5-dienal']]","[['alpha-pinene-oxide decyclase', 'alpha-pinene oxide lyase', 'alpha-pinene-oxide lyase (decyclizing)']]"
rnR06411,"['3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA hydro-lyase']","[['cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA']]","[['3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA']]","[['enoyl-CoA hydratase', 'enoyl hydrase', 'unsaturated acyl-CoA hydratase', 'beta-hydroxyacyl-CoA dehydrase', 'beta-hydroxyacid dehydrase', 'acyl coenzyme A hydrase', 'crotonase', 'crotonyl hydrase', '2-octenoyl coenzyme A hydrase', 'enoyl coenzyme A hydratase', '2-enoyl-CoA hydratase', 'short-chain enoyl-CoA hydratase', 'ECH', 'trans-2-enoyl-CoA hydratase', 'enoyl coenzyme A hydrase (D)', 'enoyl coenzyme A hydrase (L)', 'short chain enoyl coenzyme A hydratase', 'D-3-hydroxyacyl-CoA dehydratase', 'enol-CoA hydratase']]"
rnR06412,"['trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase']","[['trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA']]","[['3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA']]","[['enoyl-CoA hydratase', 'enoyl hydrase', 'unsaturated acyl-CoA hydratase', 'beta-hydroxyacyl-CoA dehydrase', 'beta-hydroxyacid dehydrase', 'acyl coenzyme A hydrase', 'crotonase', 'crotonyl hydrase', '2-octenoyl coenzyme A hydrase', 'enoyl coenzyme A hydratase', '2-enoyl-CoA hydratase', 'short-chain enoyl-CoA hydratase', 'ECH', 'trans-2-enoyl-CoA hydratase', 'enoyl coenzyme A hydrase (D)', 'enoyl coenzyme A hydrase (L)', 'short chain enoyl coenzyme A hydratase', 'D-3-hydroxyacyl-CoA dehydratase', 'enol-CoA hydratase']]"
rnR10047,"['(+)-camphor,reduced putidaredoxin:oxygen oxidoreductase (6-endo-hydroxylating)']","[['(+)-Camphor', 'd-Camphor', '(1R,4R)-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-one']]",[['(+)-6-endo-Hydroxycamphor']],"[['(+)-camphor 6-endo-hydroxylase', 'P450camr']]"
rnR10051,"['bornane-2,6-dione hydrolase']","[['Bornane-2,6-dione', '6-Oxocamphor']]","[['[(1S)-4-Hydroxy-2,2,3-trimethylcyclopent-3-enyl]acetate']]","[['6-oxocamphor hydrolase', 'OCH', 'camK (gene name)']]"
rnR10045,"['(+)-camphor,NADPH:oxygen oxidoreductase (6-exo-hydroxylating)']","[['(+)-Camphor', 'd-Camphor', '(1R,4R)-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-one']]",[['(+)-6-exo-Hydroxycamphor']],"[['(+)-camphor 6-exo-hydroxylase', '(+)-camphor 6-hydroxylase']]"
rnR03818,"['(+)-camphor,reduced-putidaredoxin:oxygen oxidoreductase (5-hydroxylating)']","[['(+)-Camphor', 'd-Camphor', '(1R,4R)-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-one']]","[['(+)-exo-5-Hydroxycamphor', '5-exo-Hydroxycamphor', '(1R,4R,5R)-5-Hydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one']]","[['camphor 5-monooxygenase', 'camphor 5-exo-methylene hydroxylase', '2-bornanone 5-exo-hydroxylase', 'bornanone 5-exo-hydroxylase', 'camphor 5-exo-hydroxylase', 'camphor 5-exohydroxylase', 'camphor hydroxylase', 'd-camphor monooxygenase', 'methylene hydroxylase', 'methylene monooxygenase', 'D-camphor-exo-hydroxylase', 'camphor methylene hydroxylase']]"
rnR10021,['5-exo-hydroxycamphor:NAD+ oxidoreductase'],"[['(+)-exo-5-Hydroxycamphor', '5-exo-Hydroxycamphor', '(1R,4R,5R)-5-Hydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one']]","[['(+)-Bornane-2,5-dione', '(1R)-Bornane-2,5-dione', '2,5-Diketocamphane', '(1R,4R)-1,7,7-Trimethylbicyclo[2.2.1]heptane-2,5-dione']]","[['5-exo-hydroxycamphor dehydrogenase', 'F-dehydrogenase', 'FdeH']]"
rnR04102,"['(+)-bornane-2,5-dione,FMNH2:oxygen oxidoreductase (1,2-lactonizing)']","[['(+)-Bornane-2,5-dione', '(1R)-Bornane-2,5-dione', '2,5-Diketocamphane', '(1R,4R)-1,7,7-Trimethylbicyclo[2.2.1]heptane-2,5-dione']]","[['5-Oxo-1,2-campholide', '(+)-5-Oxo-1,2-campholide', '(1R,5R)-1,8,8-Trimethyl-2-oxabicyclo[3.2.1]octane-3,6-dione']]","[['2,5-diketocamphane 1,2-monooxygenase', '2,5-diketocamphane lactonizing enzyme', 'ketolactonase I (ambiguous)', '2,5-diketocamphane 1,2-monooxygenase oxygenating component', '2,5-DKCMO', 'camP (gene name)', 'camphor 1,2-monooxygenase', 'camphor ketolactonase I']]"
rnR13092,"['(-)-camphor,reduced putidaredoxin:oxygen oxidoreductase']","[['(-)-Camphor', '(-)-Bornan-2-one', '(1S,4S)-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-one']]",[['(-)-3-exo-Hydroxycamphor']],"[['camphor 5-monooxygenase', 'camphor 5-exo-methylene hydroxylase', '2-bornanone 5-exo-hydroxylase', 'bornanone 5-exo-hydroxylase', 'camphor 5-exo-hydroxylase', 'camphor 5-exohydroxylase', 'camphor hydroxylase', 'd-camphor monooxygenase', 'methylene hydroxylase', 'methylene monooxygenase', 'D-camphor-exo-hydroxylase', 'camphor methylene hydroxylase']]"
rnR13093,['3-exo-hydroxycamphor:NAD+ oxidoreductase'],[['(-)-3-exo-Hydroxycamphor']],"[['(-)-Bornane-2,5-dione', '(1S)-Bornane-2,5-dione', '3,6-Diketocamphane', '(1S,4S)-1,7,7-Trimethylbicyclo[2.2.1]heptane-2,5-dione']]","[['5-exo-hydroxycamphor dehydrogenase', 'F-dehydrogenase', 'FdeH']]"
rnR12149,"['(-)-bornane-2,5-dione,FMNH2:oxygen oxidoreductase (1,2-lactonizing)']","[['(-)-Bornane-2,5-dione', '(1S)-Bornane-2,5-dione', '3,6-Diketocamphane', '(1S,4S)-1,7,7-Trimethylbicyclo[2.2.1]heptane-2,5-dione']]","[['(-)-5-Oxo-1,2-campholide', '(1S,5S)-1,8,8-Trimethyl-2-oxabicyclo[3.2.1]octane-3,6-dione']]","[['3,6-diketocamphane 1,2-monooxygenase', '3,6-diketocamphane lactonizing enzyme', '3,6-DKCMO']]"
rnR10003,"['[(1R)-2,2,3-trimethyl-5-oxocyclopent-3-enyl]acetate:CoA ligase (AMP-forming)']","[['[(1R)-2,2,3-Trimethyl-5-oxocyclopent-3-enyl]acetate']]","[['[(1R)-2,2,3-Trimethyl-5-oxocyclopent-3-enyl]acetyl-CoA', '2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl-CoA', '2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl coenzyme A']]","[['(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA synthase', '2-oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase']]"
rnR10044,"['[(1R)-2,2,3-trimethyl-5-oxocyclopent-3-enyl]acetyl-CoA,NADPH:oxygen oxidoreductase (1,5-lactonizing)']","[['[(1R)-2,2,3-Trimethyl-5-oxocyclopent-3-enyl]acetyl-CoA', '2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl-CoA', '2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl coenzyme A']]","[['[(2R)-3,3,4-Trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA']]","[['(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA 1,5-monooxygenase', '2-oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl-CoA monooxygenase', '2-oxo-Delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase', 'OTEMO']]"
rnR03581,['geraniol:NADP+ oxidoreductase'],[['Geraniol']],"[['Geranial', 'trans-Citral']]",[['geraniol dehydrogenase (NADP+)']]
rnR10308,['geraniol:NAD+ oxidoreductase'],[['Geraniol']],"[['Geranial', 'trans-Citral']]","[['geraniol dehydrogenase (NAD+)', 'GeDH', 'geoA (gene name)']]"
rnR08083,[],"[['Nerol', '(Z)-3,7-Dimethylocta-2,6-dien-1-ol']]","[['cis-Citral', 'Neral']]",[['geraniol dehydrogenase (NADP+)']]
rnR08086,['geranial:NAD+ oxidoreductase'],"[['Geranial', 'trans-Citral']]","[['Geranic acid', '3,7-Dimethylocta-2,6-dienoate', 'Geranate', '3,7-Dimethylocta-2,6-dienoic acid']]","[['geranial dehydrogenase', 'GaDH', 'geoB (gene name)']]"
