id,name,reactants,products,modifiers
rnR03596,['hydrogen selenide:NADP+ oxidoreductase'],[['Selenite']],"[['Hydrogen selenide', 'Selenide']]","[['thioredoxin-disulfide reductase', 'NADP-thioredoxin reductase', 'NADPH-thioredoxin reductase', 'thioredoxin reductase (NADPH)', 'NADPH2:oxidized thioredoxin oxidoreductase']]"
rnR08219,['selenophosphate:L-seryl-tRNASec selenium transferase'],"[['L-Seryl-tRNA(Sec)'], ['Selenophosphoric acid', 'Selenophosphate']]",[['L-Selenocysteinyl-tRNA(Sec)']],"[['L-seryl-tRNASec selenium transferase', 'L-selenocysteinyl-tRNASel synthase', 'L-selenocysteinyl-tRNASec synthase selenocysteine synthase', 'cysteinyl-tRNASec-selenium transferase', 'cysteinyl-tRNASec-selenium transferase']]"
rnR03595,"['ATP:selenide, water phosphotransferase']","[['Hydrogen selenide', 'Selenide']]","[['Selenophosphoric acid', 'Selenophosphate']]","[['selenide, water dikinase', 'selenophosphate synthase']]"
rnR03599,['L-selenocysteine selenide-lyase (L-alanine-forming)'],[['L-Selenocysteine']],"[['L-Alanine', 'L-2-Aminopropionic acid', 'L-alpha-Alanine'], ['Hydrogen selenide', 'Selenide']]","[['selenocysteine lyase', 'selenocysteine reductase', 'selenocysteine beta-lyase']]"
rnR04772,['S-adenosyl-L-methionine:L-methionine S-methyltransferase'],[['L-Selenomethionine']],"[['Se-Methylselenomethionine', 'Se-Methyl-L-selenomethionine']]","[['methionine S-methyltransferase', 'S-adenosyl methionine:methionine methyl transferase', 'methionine methyltransferase', 'S-adenosylmethionine transmethylase', 'S-adenosylmethionine-methionine methyltransferase']]"
rnR04770,['selenomethionine methanethiol-lyase (deaminating)'],[['L-Selenomethionine']],"[['Methaneselenol', 'Methylselenol']]","[['methionine gamma-lyase', 'L-methioninase', 'methionine lyase', 'methioninase', 'methionine dethiomethylase', 'L-methionine gamma-lyase', 'L-methionine methanethiol-lyase (deaminating)'], ['cystathionine gamma-lyase', 'homoserine deaminase', 'homoserine dehydratase', 'cystine desulfhydrase', 'cysteine desulfhydrase', 'gamma-cystathionase', 'cystathionase', 'homoserine deaminase-cystathionase', 'gamma-CTL', 'cystalysin', 'cysteine lyase', 'L-cystathionine cysteine-lyase (deaminating)', 'CGL']]"
rnR04773,['selenomethionine:tRNAMet ligase (AMP-forming)'],[['L-Selenomethionine']],"[['Selenomethionyl-tRNA(Met)', 'L-Selenomethionyl-tRNA(Met)']]","[['methionine---tRNA ligase', 'methionyl-tRNA synthetase', 'methionyl-transfer ribonucleic acid synthetase', 'methionyl-transfer ribonucleate synthetase', 'methionyl-transfer RNA synthetase', 'methionine translase', 'MetRS']]"
rnR07229,['ferricytochrome c:selenite oxidoreductase'],"[['Selenate', 'Selenic acid']]",[['Selenite']],"[['selenate reductase (cytochrome c)', 'serA (gene name)', 'serB (gene name)', 'serC (gene name)', 'selenite:reduced acceptor oxidoreductase', 'selenate reductase']]"
rnR09366,"['Se-methyl-L-selenocysteine methaneselenol-lyase (deaminating', 'pyruvate-forming)']",[['Se-Methyl-L-selenocysteine']],"[['Methaneselenol', 'Methylselenol']]","[['cystathionine gamma-lyase', 'homoserine deaminase', 'homoserine dehydratase', 'cystine desulfhydrase', 'cysteine desulfhydrase', 'gamma-cystathionase', 'cystathionase', 'homoserine deaminase-cystathionase', 'gamma-CTL', 'cystalysin', 'cysteine lyase', 'L-cystathionine cysteine-lyase (deaminating)', 'CGL'], ['cysteine-S-conjugate beta-lyase', 'cysteine conjugate beta-lyase', 'glutamine transaminase K/cysteine conjugate beta-lyase', 'L-cysteine-S-conjugate thiol-lyase (deaminating)', 'cystathionine beta-lyase', 'beta-cystathionase', 'cystine lyase', 'cystathionine L-homocysteine-lyase (deaminating)', 'L-cystathionine L-homocysteine-lyase (deaminating)', 'CBL', 'S-alkylcysteine lyase', 'S-alkylcysteinase', 'alkylcysteine lyase', 'S-alkyl-L-cysteine lyase', 'S-alkyl-L-cysteinase', 'alkyl cysteine lyase', 'S-alkyl-L-cysteine alkylthiol-lyase (deaminating)']]"
rnR08224,['selenophosphate:O-phospho-L-seryl-tRNA(Sec) selenium transferase'],"[['O-Phosphoseryl-tRNA(Sec)'], ['Selenophosphoric acid', 'Selenophosphate']]",[['L-Selenocysteinyl-tRNA(Sec)']],"[['O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase', 'MMPSepSecS', 'SepSecS', 'SLA/LP', 'O-phosphoseryl-tRNA:selenocysteinyl-tRNA synthase', 'O-phospho-L-seryl-tRNA:L-selenocysteinyl-tRNA synthase']]"
