id,name,reactants,products,modifiers
rnR07447,['22alpha-hydroxy-5alpha-campestan-3-one:NADP+ delta4-oxidoreductase'],"[['(22S)-22-Hydroxycampest-4-en-3-one', '22alpha-Hydroxy-campest-4-en-3-one', '(22S,24R)-22-Hydroxy-ergost-4 en-3-one']]","[['22alpha-Hydroxy-5alpha-campestan-3-one', '(22S,24R)-22-Hydroxy-5alpha-ergostan-3-one']]","[['3-oxo-5alpha-steroid 4-dehydrogenase (NADP+)', 'cholestenone 5alpha-reductase', 'testosterone Delta4-5alpha-reductase', 'steroid 5alpha-reductase', '3-oxosteroid Delta4-dehydrogenase', '5alpha-reductase', 'steroid 5alpha-hydrogenase', '3-oxosteroid 5alpha-reductase', 'testosterone Delta4-hydrogenase', '4-ene-3-oxosteroid 5alpha-reductase', 'reduced nicotinamide adenine dinucleotide phosphate:Delta4-3-ketosteroid 5alpha-oxidoreductase', '4-ene-5alpha-reductase', 'Delta4-3-ketosteroid 5alpha-oxidoreductase', 'cholest-4-en-3-one 5alpha-reductase', 'testosterone 5alpha-reductase', '3-oxo-5alpha-steroid 4-dehydrogenase']]"
rnR07429,['5alpha-campestan-3-one:NADP+ delta4-oxidoreductase'],"[['Campest-4-en-3-one', '(24R)-Ergost-4-en-3-one']]","[['5alpha-Campestan-3-one', '(24R)-5alpha-Ergostan-3-one']]","[['3-oxo-5alpha-steroid 4-dehydrogenase (NADP+)', 'cholestenone 5alpha-reductase', 'testosterone Delta4-5alpha-reductase', 'steroid 5alpha-reductase', '3-oxosteroid Delta4-dehydrogenase', '5alpha-reductase', 'steroid 5alpha-hydrogenase', '3-oxosteroid 5alpha-reductase', 'testosterone Delta4-hydrogenase', '4-ene-3-oxosteroid 5alpha-reductase', 'reduced nicotinamide adenine dinucleotide phosphate:Delta4-3-ketosteroid 5alpha-oxidoreductase', '4-ene-5alpha-reductase', 'Delta4-3-ketosteroid 5alpha-oxidoreductase', 'cholest-4-en-3-one 5alpha-reductase', 'testosterone 5alpha-reductase', '3-oxo-5alpha-steroid 4-dehydrogenase']]"
rnR07451,"['6alpha-hydroxy-castasterone,NADPH---hemoprotein reductase:oxygen 6-oxidoreductase']",[['6alpha-Hydroxycastasterone']],"[['Castasterone', '(2alpha,3alpha,5alpha,22R,23R,24S)-2,3,22,23-Tetrahydroxyergostan-6-one']]","[['brassinosteroid 6-oxygenase', 'CYP85A1 (gene name)', 'CYP85A2 (gene name)', 'brassinosteroid 6-oxidase']]"
rnR07450,"['6-deoxocastasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (6alpha-hydroxylating)']",[['6-Deoxocastasterone']],[['6alpha-Hydroxycastasterone']],"[['brassinosteroid 6-oxygenase', 'CYP85A1 (gene name)', 'CYP85A2 (gene name)', 'brassinosteroid 6-oxidase']]"
rnR07458,"['6-deoxotyphasterol,NADPH---hemoprotein reductase:oxygen oxidoreductase (typhasterol-forming)']",[['6-Deoxotyphasterol']],"[['Typhasterol', '2-Deoxycastasterone', '(3alpha,5alpha,22R,23R,24S)-3,22,23-Trihydroxyergostan-6-one']]","[['brassinosteroid 6-oxygenase', 'CYP85A1 (gene name)', 'CYP85A2 (gene name)', 'brassinosteroid 6-oxidase']]"
rnR07457,"['3-dehydro-6-deoxoteasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (3-dehydroteasterone-forming)']",[['3-Dehydro-6-deoxoteasterone']],[['3-Dehydroteasterone']],"[['brassinosteroid 6-oxygenase', 'CYP85A1 (gene name)', 'CYP85A2 (gene name)', 'brassinosteroid 6-oxidase']]"
rnR07455,"['6-deoxoteasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (teasterone-forming)']",[['6-Deoxoteasterone']],"[['Teasterone', '(3beta,5alpha,22R,23R,24S)-3,22,23-Trihydroxyergostan-6-one']]","[['brassinosteroid 6-oxygenase', 'CYP85A1 (gene name)', 'CYP85A2 (gene name)', 'brassinosteroid 6-oxidase']]"
rnR07454,"['campestanol,NADPH---hemoprotein reductase:oxygen 22S-oxidoreductase (hydroxylating)']","[['Campestanol', '5alpha-Campestanol', '(24R)-5alpha-Ergostan-3beta-ol']]",[['6-Deoxocathasterone']],"[['steroid 22S-hydroxylase', 'CYP90B1 (gene name)', 'DWF4 (gene name)', 'steroid C-22 hydroxylase']]"
rnR07453,"['5alpha-campestan-3-one,NADPH---hemoprotein reductase:oxygen 22S-oxidoreductase (hydroxylating)']","[['5alpha-Campestan-3-one', '(24R)-5alpha-Ergostan-3-one']]","[['22alpha-Hydroxy-5alpha-campestan-3-one', '(22S,24R)-22-Hydroxy-5alpha-ergostan-3-one']]","[['steroid 22S-hydroxylase', 'CYP90B1 (gene name)', 'DWF4 (gene name)', 'steroid C-22 hydroxylase']]"
rnR07452,"['campest-4-en-3-one,NADPH---hemoprotein reductase:oxygen 22S-oxidoreductase (hydroxylating)']","[['Campest-4-en-3-one', '(24R)-Ergost-4-en-3-one']]","[['(22S)-22-Hydroxycampest-4-en-3-one', '22alpha-Hydroxy-campest-4-en-3-one', '(22S,24R)-22-Hydroxy-ergost-4 en-3-one']]","[['steroid 22S-hydroxylase', 'CYP90B1 (gene name)', 'DWF4 (gene name)', 'steroid C-22 hydroxylase']]"
rnR07445,"['campesterol,NADPH---hemoprotein reductase:oxygen 22S-oxidoreductase (hydroxylating)']",[['Campesterol']],"[['22alpha-Hydroxy-campesterol', '(22S)-22-Hydroxy-campesterol', '(22S)-22-hydroxycampesterol']]","[['steroid 22S-hydroxylase', 'CYP90B1 (gene name)', 'DWF4 (gene name)', 'steroid C-22 hydroxylase']]"
rnR08841,"['typhasterol,NADPH---hemoprotein reductase:oxygen oxidoreductase (lactonizing, 7-oxatyphasterol-forming)']","[['Typhasterol', '2-Deoxycastasterone', '(3alpha,5alpha,22R,23R,24S)-3,22,23-Trihydroxyergostan-6-one']]","[['7-Oxatyphasterol', '(22R,23R,24S)-3alpha,22,23-Trihydroxy-7-oxa-5alpha-ergostane-6-one']]","[['brassinolide synthase', 'CYP85A2 (gene name)', 'CYP85A3 (gene name)']]"
rnR08840,"['teasterone,NADPH---hemoprotein reductase:oxygen oxidoreductase (lactonizing, 7-oxateasterone-forming)']","[['Teasterone', '(3beta,5alpha,22R,23R,24S)-3,22,23-Trihydroxyergostan-6-one']]","[['7-Oxateasterone', '(22R,23R,24S)-3beta,22,23-Trihydroxy-7-oxa-5alpha-ergostane-6-one']]","[['brassinolide synthase', 'CYP85A2 (gene name)', 'CYP85A3 (gene name)']]"
