id,name,reactants,products,modifiers
rnR10843,"['zeaxanthin:oxygen oxidoreductase (7,8-cleaving)']","[['Zeaxanthin', ""(3R,3'R)-beta,beta-Carotene-3,3'-diol""]]","[['beta-Citraurin', ""3-Hydroxy-beta-apo-8'-carotenal"", ""3beta-Hydroxy-8'-apo-beta-carotenal""], ['(3S)-3-Hydroxycyclocitral', '3beta-Hydroxy-beta-cyclocitral', '(4R)-4-Hydroxy-2,6,6-trimethylcyclohex-1-en-1-carboxaldehyde']]","[['crocetin dialdehyde synthase', 'CCD2', 'zeaxanthin 7,8-dioxygenase']]"
rnR10844,"['beta-citraurin:oxygen oxidoreductase (7,8-cleaving)']","[['beta-Citraurin', ""3-Hydroxy-beta-apo-8'-carotenal"", ""3beta-Hydroxy-8'-apo-beta-carotenal""]]","[['Crocetin dialdehyde', ""8,8'-Diapocarotene-8,8'-dial""]]","[['crocetin dialdehyde synthase', 'CCD2', 'zeaxanthin 7,8-dioxygenase']]"
rnR09757,['UDP-glucose:crocetin 8-O-D-glucosyltransferase'],"[['Crocetin', ""8,8'-Diapocarotene-8,8'-dioic acid""]]",[['beta-D-Glucosyl crocetin']],"[['crocetin glucosyltransferase', 'crocetin GTase', 'UGTCs2', 'UGT75L6', 'UDP-glucose:crocetin glucosyltransferase', 'UDP-glucose:crocetin 8-O-D-glucosyltransferase']]"
rnR10988,"['UDP-alpha-D-glucose:beta-D-glucosyl-crocetin beta-1,6-glucosyltransferase']",[['beta-D-Glucosyl crocetin']],[['beta-D-Gentiobiosyl crocetin']],"[['beta-D-glucosyl crocetin beta-1,6-glucosyltransferase', 'UGT94E5', 'UDP-glucose:crocetin glucosyl ester glucosyltransferasee']]"
rnR09759,"[""UDP-glucose:beta-D-gentiobiosylcrocetin 8'-O-D-glucosyltransferase""]",[['beta-D-Gentiobiosyl crocetin']],"[['trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester', 'beta-D-Gentiobiosyl beta-D-glucosyl crocetin']]","[['crocetin glucosyltransferase', 'crocetin GTase', 'UGTCs2', 'UGT75L6', 'UDP-glucose:crocetin glucosyltransferase', 'UDP-glucose:crocetin 8-O-D-glucosyltransferase']]"
rnR10990,"['UDP-alpha-D-glucose:beta-D-gentiobiosyl-beta-D-glucosyl-crocetin beta-1,6-glucosyltransferase']","[['trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester', 'beta-D-Gentiobiosyl beta-D-glucosyl crocetin']]",[['Crocin']],"[['beta-D-glucosyl crocetin beta-1,6-glucosyltransferase', 'UGT94E5', 'UDP-glucose:crocetin glucosyl ester glucosyltransferasee']]"
rnR09758,"[""UDP-glucose:beta-D-glucosylcrocetin 8'-O-D-glucosyltransferase""]",[['beta-D-Glucosyl crocetin']],"[['Bis(beta-D-glucosyl) crocetin', 'Crocetin diglucosyl ester']]","[['crocetin glucosyltransferase', 'crocetin GTase', 'UGTCs2', 'UGT75L6', 'UDP-glucose:crocetin glucosyltransferase', 'UDP-glucose:crocetin 8-O-D-glucosyltransferase']]"
rnR10989,"['UDP-alpha-D-glucose:bis(beta-D-glucosyl)-crocetin beta-1,6-glucosyltransferase']","[['Bis(beta-D-glucosyl) crocetin', 'Crocetin diglucosyl ester']]","[['trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester', 'beta-D-Gentiobiosyl beta-D-glucosyl crocetin']]","[['beta-D-glucosyl crocetin beta-1,6-glucosyltransferase', 'UGT94E5', 'UDP-glucose:crocetin glucosyl ester glucosyltransferasee']]"
rnR09701,"['(S)-squalene-2,3-epoxide hydro-lyase (dammarenediol-II forming)']","[['(S)-2,3-Epoxysqualene', 'Squalene 2,3-epoxide', 'Squalene 2,3-oxide', '(S)-Squalene-2,3-epoxide', '2,3-Oxidosqualene', '(3S)-2,3-Epoxy-2,3-dihydrosqualene']]","[['Dammarenediol-II', '(20S)-Dammar-24-ene-3beta,20-diol', 'Dammar-24-ene-3beta,20-diol']]","[['dammarenediol II synthase', 'dammarenediol synthase', '2,3-oxidosqualene (20S)-dammarenediol cyclase', 'DDS', '(S)-squalene-2,3-epoxide hydro-lyase (dammarenediol-II forming)']]"
rnR10540,"['dammarenediol-II,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (12beta-hydroxylating)']","[['Dammarenediol-II', '(20S)-Dammar-24-ene-3beta,20-diol', 'Dammar-24-ene-3beta,20-diol']]","[['Protopanaxadiol', 'Dammar-24-ene-3beta,12beta,20-triol', '(20S)-Protopanaxadiol']]","[['dammarenediol 12-hydroxylase', 'protopanaxadiol synthase', 'CYP716A47']]"
rnR12383,['UDP-alpha-D-glucose:protopanaxadiol-type ginsenoside 3-O-glucosyltransferase (configuration-retaining)'],"[['Protopanaxadiol', 'Dammar-24-ene-3beta,12beta,20-triol', '(20S)-Protopanaxadiol']]",[['(20S)-Ginsenoside Rh2']],"[['protopanaxadiol-type ginsenoside 3-O-glucosyltransferase', 'UGT74AE2 (gene name)']]"
rnR12385,"[""UDP-alpha-D-glucose:3-O-glucosyl-protopanaxadiol-type ginsenoside 2''-O-glucosyltransferase""]",[['(20S)-Ginsenoside Rh2']],"[['Ginsenoside Rg3', '(20S)-Ginsenoside Rg3']]","[[""protopanaxadiol-type ginsenoside-3-O-glucoside 2''-O-glucosyltransferase"", 'UGT94Q2 (gene name)']]"
rnR12382,['UDP-alpha-D-glucose:(20S)-protopanaxadiol 20-O-glucosyltransferase (configuration-inverting)'],"[['Protopanaxadiol', 'Dammar-24-ene-3beta,12beta,20-triol', '(20S)-Protopanaxadiol']]",[['Ginsenoside C-K']],"[['ginsenoside 20-O-glucosyltransferase', 'UGT71A27 (gene name)']]"
rnR12384,['UDP-alpha-D-glucose:protopanaxadiol-type ginsenoside 3-O-glucosyltransferase (configuration-retaining)'],[['Ginsenoside C-K']],[['Ginsenoside F2']],"[['protopanaxadiol-type ginsenoside 3-O-glucosyltransferase', 'UGT74AE2 (gene name)']]"
rnR12386,"[""UDP-alpha-D-glucose:3-O-glucosyl-protopanaxadiol-type ginsenoside 2''-O-glucosyltransferase""]",[['Ginsenoside F2']],[['Ginsenoside Rd']],"[[""protopanaxadiol-type ginsenoside-3-O-glucoside 2''-O-glucosyltransferase"", 'UGT94Q2 (gene name)']]"
rnR10607,"['UDP-glucose:ginsenoside-Rd beta-1,6-glucosyltransferase']",[['Ginsenoside Rd']],[['Ginsenoside Rb1']],"[['ginsenoside Rd glucosyltransferase', 'UDPG:ginsenoside Rd glucosyltransferase', 'UDP-glucose:ginsenoside Rd glucosyltransferase', 'UGRdGT']]"
rnR10591,"['protopanaxadiol,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (6alpha-hydroxylating)']","[['Protopanaxadiol', 'Dammar-24-ene-3beta,12beta,20-triol', '(20S)-Protopanaxadiol']]","[['Protopanaxatriol', 'Dammar-24-ene-3beta,6alpha,12beta,20-tetrol']]","[['protopanaxadiol 6-hydroxylase', 'protopanaxatriol synthase', 'P6H', 'CYP716A53v2']]"
rnR12995,[],"[['Protopanaxatriol', 'Dammar-24-ene-3beta,6alpha,12beta,20-tetrol']]",[['Ginsenoside F1']],"[['ginsenoside F1 6-O-glucosyltransferase', 'UGTPg101 (gene name)']]"
rnR12387,['UDP-alpha-D-glucose:ginsenoside F1 6-O-glucosyltransferase'],[['Ginsenoside F1']],"[['Ginsenoside Rg1', 'Sanchinoside C1', '(20S)-Ginsenoside Rg1']]","[['ginsenoside F1 6-O-glucosyltransferase', 'UGTPg101 (gene name)'], ['ginsenoside 6-O-glucosyltransferase', 'UGTPg100 (gene name)']]"
