id,name,reactants,products,modifiers
rnR07946,[],"[['(R)-Nicotine', 'D-Nicotine', ""2'-beta-H-Nicotine""]]",[['(R)-6-Hydroxynicotine']],[]
rnR01355,"['2,3-dimethylmalate pyruvate-lyase']","[['(2R,3S)-2,3-Dimethylmalate']]","[['Propanoate', 'Propionate', 'Propanoic acid', 'Propionic acid'], ['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']]",[]
rnR03069,"['(2R,3S)-2,3-dimethylmalate hydro-lyase (dimethylmaleate-forming)']","[['2,3-Dimethylmaleate', 'Dimethylmaleic acid']]","[['(2R,3S)-2,3-Dimethylmalate']]",[]
rnR03070,['methylitaconate Delta2-Delta3-isomerase'],"[['Methylitaconate', '2-Methylene-3-methylsuccinate']]","[['2,3-Dimethylmaleate', 'Dimethylmaleic acid']]",[]
rnR03908,['2-methyleneglutarate carboxy-methylenemethylmutase'],"[['2-Methyleneglutarate', 'alpha-Methylene glutarate', '2-Methylideneglutaric acid']]","[['Methylitaconate', '2-Methylene-3-methylsuccinate']]",[]
rnR07985,['(S)-2-hydroxymethylglutarate:NAD+ oxidoreductase'],[['2-Formylglutarate']],[['(S)-2-(Hydroxymethyl)glutarate']],[]
rnR07984,"['6-oxo-1,4,5,6-tetrahydronicotinate amidohydrolase']","[['6-Oxo-1,4,5,6-tetrahydronicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinic acid']]",[['2-Formylglutarate']],[]
rnR03164,"['1,4,5,6-tetrahydro-6-oxonicotinate:ferredoxin oxidoreductase']","[['6-Hydroxynicotinate', '6-Hydroxynicotinic acid']]","[['6-Oxo-1,4,5,6-tetrahydronicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinic acid']]",[]
rnR07221,['6-hydroxynicotinate:O2 oxidoreductase'],"[['6-Hydroxynicotinate', '6-Hydroxynicotinic acid']]","[['2,6-Dihydroxynicotinate']]",[]
rnR04130,"['2,6-dihydroxypyridine,NADH:oxygen oxidoreductase (3-hydroxylating)']","[['2,6-Dihydroxypyridine']]","[['2,3,6-Trihydroxypyridine']]",[]
rnR07515,"['2,6-dihydroxypseudooxynicotine hydrolase']","[['2,6-Dihydroxypseudooxynicotine', '1-(2,6-Dihydroxypyridin-3-yl)-4-(methylamino)butan-1-one']]","[['4-Methylaminobutyrate', 'gamma-N-Methylaminobutyrate'], ['2,6-Dihydroxypyridine']]",[]
rnR07514,['6-hydroxypseudooxynicotinemonooxygenase'],"[['6-Hydroxypseudooxynicotine', '1-(6-Hydroxypyridin-3-yl)-4-(methylamino)butan-1-one']]","[['2,6-Dihydroxypseudooxynicotine', '1-(2,6-Dihydroxypyridin-3-yl)-4-(methylamino)butan-1-one']]",[]
rnR11048,[],[['(S)-6-Hydroxynicotine']],"[['5-(N-Methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol', '6-Hydroxy-N-methylmyosmine']]",[]
rnR11050,[],[['(R)-6-Hydroxynicotine']],"[['5-(N-Methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol', '6-Hydroxy-N-methylmyosmine']]",[]
rnR03004,['deamino-NAD+ nucleotidohydrolase'],"[['Deamino-NAD+', 'Deamido-NAD+', 'Deamido-NAD', 'Nicotinic acid adenine dinucleotide']]","[['Nicotinate D-ribonucleotide', 'beta-Nicotinate D-ribonucleotide', 'Nicotinate ribonucleotide', 'Nicotinic acid ribonucleotide']]",[]
rnR00481,['L-aspartate:oxygen oxidoreductase'],"[['L-Aspartate', 'L-Aspartic acid', '2-Aminosuccinic acid', 'L-Asp']]","[['Iminoaspartate', 'Iminoaspartic acid', 'Iminosuccinate', '2-Iminosuccinate', '2-Iminobutanedioic acid']]",[]
rnR04292,['glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)'],"[['Iminoaspartate', 'Iminoaspartic acid', 'Iminosuccinate', '2-Iminosuccinate', '2-Iminobutanedioic acid'], ['Glycerone phosphate', 'Dihydroxyacetone phosphate', '3-Hydroxy-2-oxopropyl phosphate']]","[['Quinolinate', 'Pyridine-2,3-dicarboxylate', 'Quinolinic acid', '2,3-Pyridinedicarboxylic acid']]",[]
rnR03348,['nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)'],"[['Quinolinate', 'Pyridine-2,3-dicarboxylate', 'Quinolinic acid', '2,3-Pyridinedicarboxylic acid']]","[['Nicotinate D-ribonucleotide', 'beta-Nicotinate D-ribonucleotide', 'Nicotinate ribonucleotide', 'Nicotinic acid ribonucleotide']]",[]
rnR01087,['maleate cis-trans-isomerase'],"[['Maleic acid', 'Maleate', 'cis-Butenedioic acid']]","[['Fumarate', 'Fumaric acid', 'trans-Butenedioic acid']]",[]
rnR03540,['maleamate amidohydrolase'],"[['Maleamate', 'Maleamic acid']]","[['Maleic acid', 'Maleate', 'cis-Butenedioic acid']]",[]
rnR09125,"['2,5-dihydroxypyridine:oxygen 5,6-oxidoreductase']","[['2,5-Dihydroxypyridine']]",[['N-Formylmaleamic acid']],[]
rnR08764,"['6-hydroxynicotinate,NADH:oxygen oxidoreductase (3-hydroxylating, decarboxylating)']","[['6-Hydroxynicotinate', '6-Hydroxynicotinic acid']]","[['2,5-Dihydroxypyridine']]",[]
rnR01720,['nicotinate:NADP+ 6-oxidoreductase (hydroxylating)'],"[['Nicotinate', 'Nicotinic acid', 'Niacin', '3-Pyridinecarboxylic acid']]","[['6-Hydroxynicotinate', '6-Hydroxynicotinic acid']]",[]
rnR03346,['nicotinate D-ribonucleotide phosphohydrolase'],"[['Nicotinate D-ribonucleotide', 'beta-Nicotinate D-ribonucleotide', 'Nicotinate ribonucleotide', 'Nicotinic acid ribonucleotide']]","[['Nicotinate D-ribonucleoside', 'beta-D-Ribosylnicotinate']]",[]
rnR03347,['ATP:beta-D-ribosylnicotinate 5-phosphotransferase'],"[['Nicotinate D-ribonucleoside', 'beta-D-Ribosylnicotinate']]","[['Nicotinate D-ribonucleotide', 'beta-Nicotinate D-ribonucleotide', 'Nicotinate ribonucleotide', 'Nicotinic acid ribonucleotide']]",[]
rnR02295,['nicotinate D-ribonucleoside:orthophosphate ribosyltransferase'],"[['Nicotinate D-ribonucleoside', 'beta-D-Ribosylnicotinate']]","[['Nicotinate', 'Nicotinic acid', 'Niacin', '3-Pyridinecarboxylic acid']]",[]
rnR03005,['ATP:nicotinamide-nucleotide adenylyltransferase'],"[['Nicotinate D-ribonucleotide', 'beta-Nicotinate D-ribonucleotide', 'Nicotinate ribonucleotide', 'Nicotinic acid ribonucleotide']]","[['Deamino-NAD+', 'Deamido-NAD+', 'Deamido-NAD', 'Nicotinic acid adenine dinucleotide']]",[]
