id,name,reactants,products,modifiers
rnR05399,"['NADH:2-hydroxy-1,4-benzoquinone oxidoreductase']","[['2-Hydroxy-1,4-benzoquinone', 'Hydroxybenzoquinone']]","[['Benzene-1,2,4-triol', 'Hydroxyhydroquinone', '1,2,4-Benzenetriol', '1,2,4-Trihydroxybenzene', 'Hydroxyquinol']]","[['E1.6.5.7', '2-hydroxy-1,4-benzoquinone reductase']]"
rnR03024,['4-nitrophenyl phosphate phosphohydrolase'],[['4-Nitrophenyl phosphate']],"[['4-Nitrophenol', 'p-Nitrophenol', 'PNP', 'Niphen', '4-Hydroxynitrobenzene']]","[['E3.1.3.41', '4-nitrophenyl phosphatase']]"
rnR05244,['NADPH:p-benzoquinone oxidoreductase'],"[['p-Benzoquinone', 'Quinone', 'Chinone', '2,5-Cyclohexadiene-1,4-dione', '1,4-Benzoquinone']]","[['Hydroquinone', 'p-Benzenediol', '1,4-Benzenediol', '1,4-Dihydroxybenzene', 'Benzene-1,4-diol', 'Quinol', '4-Hydroxyphenol']]","[['pnpB', 'p-benzoquinone reductase (NADPH)']]"
rnR03023,"['4-nitrophenol,NADH:oxygen oxidoreductase (2-hydroxylating)']","[['4-Nitrophenol', 'p-Nitrophenol', 'PNP', 'Niphen', '4-Hydroxynitrobenzene']]",[['4-Nitrocatechol']],"[['npcA', '4-nitrophenol 2-monooxygenase / 4-nitrocatechol 4-monooxygenase, oxygenase component']]"
rnR05258,"['4-nitrophenol,NADPH:oxygen 4-oxidoreductase (4-hydroxylating, nitrite-forming)']","[['4-Nitrophenol', 'p-Nitrophenol', 'PNP', 'Niphen', '4-Hydroxynitrobenzene']]","[['p-Benzoquinone', 'Quinone', 'Chinone', '2,5-Cyclohexadiene-1,4-dione', '1,4-Benzoquinone']]","[['pnpA', '4-nitrocatechol/4-nitrophenol 4-monooxygenase']]"
rnR05259,"['parathion,NADPH---hemoprotein reductase:oxygen oxidoreductase (paraoxon-forming)']","[['Parathion', 'O,O-Diethyl O-p-nitrophenyl phosphorothioate', 'Thiophos', 'DNTP']]","[['Paraoxon', 'O,O-Diethyl-O-p-nitrophenylphosphoric acid']]","[['cypD_E, CYP102A, CYP505', 'cytochrome P450 / NADPH-cytochrome P450 reductase']]"
rnR07668,[],"[['Vanillate', 'Vanillic acid', '4-Hydroxy-3-methoxybenzoate', '4-Hydroxy-3-methoxybenzoic acid']]","[['3,4-Dihydroxybenzoate', '3,4-Dihydroxybenzoic acid', 'Protocatechuate', 'Protocatechuic acid']]","[['mtvB, mtoB', 'methoxylated aromatic compound---corrinoid protein Co-methyltransferase']]"
rnR05274,['vanillate:oxygen oxidoreductase (demethylating)'],"[['Vanillate', 'Vanillic acid', '4-Hydroxy-3-methoxybenzoate', '4-Hydroxy-3-methoxybenzoic acid']]","[['3,4-Dihydroxybenzoate', '3,4-Dihydroxybenzoic acid', 'Protocatechuate', 'Protocatechuic acid']]","[['vanA', 'vanillate monooxygenase']]"
rnR05699,['vanillin:NAD oxidoreductase'],"[['4-Hydroxy-3-methoxy-benzaldehyde', 'Vanillin', 'Vanillaldehyde', '4-Hydroxy-3-methoxybenzaldehyde']]","[['Vanillate', 'Vanillic acid', '4-Hydroxy-3-methoxybenzoate', '4-Hydroxy-3-methoxybenzoic acid']]","[['vdh', 'vanillin dehydrogenase']]"
rnR05420,['4-sulfomuconolactone sulfohydrolase'],"[['4-Sulfolactone', '4-Carboxymethyl-4-sulfobut-2-en-4-olide', '4-Sulfomuconolactone']]","[['2-Maleylacetate', '4-Oxohex-2-enedioate', 'Maleylacetate']]","[['E3.1.1.92', '4-sulfomuconolactone hydrolase']]"
rnR07706,"['nitrobenzene 1,2-dioxygenase']","[['Nitrobenzene', 'Nitrobenzol']]","[['Catechol', '1,2-Benzenediol', 'o-Benzenediol', '1,2-Dihydroxybenzene', 'Brenzcatechin', 'Pyrocatechol']]","[['nahAc, ndoB, nbzAc, dntAc', 'naphthalene 1,2-dioxygenase subunit alpha']]"
rnR05383,['(hydroxyamino)benzene hydroxymutase'],"[['Hydroxylaminobenzene', '(Hydroxyamino)benzene', 'N-Phenylhydroxylamine']]","[['2-Aminophenol', '2-Hydroxyaniline', '2-Aminobenzenol', 'o-Aminophenol']]","[['hab', '(hydroxyamino)benzene mutase']]"
rnR05405,"['2-aminophenol:oxygen 1,6-oxidoreductase (decyclizing)']","[['2-Aminophenol', '2-Hydroxyaniline', '2-Aminobenzenol', 'o-Aminophenol']]","[['2-Aminomuconate semialdehyde', '2-Aminomuconate 6-semialdehyde']]","[['amnA', '2-aminophenol/2-amino-5-chlorophenol 1,6-dioxygenase subunit alpha']]"
rnR05401,['nitrosobenzene:NADP+ oxidoreductase'],"[['Nitrobenzene', 'Nitrobenzol']]",[['Nitrosobenzene']],"[['nbzA', 'nitrobenzene nitroreductase']]"
rnR05400,['hydroxylaminobenzene:NADP+ oxidoreductase'],[['Nitrosobenzene']],"[['Hydroxylaminobenzene', '(Hydroxyamino)benzene', 'N-Phenylhydroxylamine']]","[['nbzA', 'nitrobenzene nitroreductase']]"
rnR00815,"['phenol,NADPH:oxogen oxidoreductase (2-hydroxylating)']","[['Phenol', 'Benzenol', 'Hydroxybenzene', 'Phenic acid', 'Phenylic acid']]","[['Catechol', '1,2-Benzenediol', 'o-Benzenediol', '1,2-Dihydroxybenzene', 'Brenzcatechin', 'Pyrocatechol']]","[['E1.14.13.7', 'phenol 2-monooxygenase (NADPH)']]"
rnR07730,[],"[['o-Hydroxylaminobenzoate', '2-Hydroxylaminobenzoic acid']]","[['3-Hydroxyanthranilate', '3-Hydroxyanthranilic acid']]","[['nbaB', '2-hydroxylaminobenzoate mutase']]"
rnR07727,[],"[['o-Nitrobenzoate', '2-Nitrobenzoic acid']]","[['o-Hydroxylaminobenzoate', '2-Hydroxylaminobenzoic acid']]","[['nbaA', '2-nitrobenzoate nitroreductase']]"
rnR00821,"['2,3-dihydroxybenzoate carboxy-lyase']","[['2,3-Dihydroxybenzoate', '2,3-Dihydroxybenzoic acid']]","[['Catechol', '1,2-Benzenediol', 'o-Benzenediol', '1,2-Dihydroxybenzene', 'Brenzcatechin', 'Pyrocatechol']]","[['DHBD', '2,3-dihydroxybenzoate decarboxylase']]"
