id,name,reactants,products,modifiers
rnR03596,['hydrogen selenide:NADP+ oxidoreductase'],[['Selenite']],"[['Hydrogen selenide', 'Selenide']]","[['TXNRD', 'thioredoxin reductase (NADPH)']]"
rnR08219,['selenophosphate:L-seryl-tRNASec selenium transferase'],"[['L-Seryl-tRNA(Sec)'], ['Selenophosphoric acid', 'Selenophosphate']]",[['L-Selenocysteinyl-tRNA(Sec)']],"[['selA', 'L-seryl-tRNA(Ser) seleniumtransferase']]"
rnR03595,"['ATP:selenide, water phosphotransferase']","[['Hydrogen selenide', 'Selenide']]","[['Selenophosphoric acid', 'Selenophosphate']]","[['selD, SEPHS', 'selenide, water dikinase']]"
rnR03599,['L-selenocysteine selenide-lyase (L-alanine-forming)'],[['L-Selenocysteine']],"[['L-Alanine', 'L-2-Aminopropionic acid', 'L-alpha-Alanine'], ['Hydrogen selenide', 'Selenide']]","[['SCLY', 'selenocysteine lyase']]"
rnR04772,['S-adenosyl-L-methionine:L-methionine S-methyltransferase'],[['L-Selenomethionine']],"[['Se-Methylselenomethionine', 'Se-Methyl-L-selenomethionine']]","[['E2.1.1.12', 'methionine S-methyltransferase']]"
rnR04770,['selenomethionine methanethiol-lyase (deaminating)'],[['L-Selenomethionine']],"[['Methaneselenol', 'Methylselenol']]","[['E4.4.1.11', 'methionine-gamma-lyase'], ['CTH', 'cystathionine gamma-lyase']]"
rnR04773,['selenomethionine:tRNAMet ligase (AMP-forming)'],[['L-Selenomethionine']],"[['Selenomethionyl-tRNA(Met)', 'L-Selenomethionyl-tRNA(Met)']]","[['MARS, metG', 'methionyl-tRNA synthetase']]"
rnR07229,['ferricytochrome c:selenite oxidoreductase'],"[['Selenate', 'Selenic acid']]",[['Selenite']],"[['serA, clrA', 'selenate/chlorate reductase subunit alpha']]"
rnR09366,"['Se-methyl-L-selenocysteine methaneselenol-lyase (deaminating', 'pyruvate-forming)']",[['Se-Methyl-L-selenocysteine']],"[['Methaneselenol', 'Methylselenol']]","[['CTH', 'cystathionine gamma-lyase'], ['CCBL', 'kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase']]"
rnR09373,['L-methionine:methylselenopyruvate aminotransferase'],[['Se-Methyl-L-selenocysteine']],"[['Methylselenopyruvate', 'beta-Methylselenopyruvate']]","[['CCBL', 'kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase']]"
rnR08224,['selenophosphate:O-phospho-L-seryl-tRNA(Sec) selenium transferase'],"[['O-Phosphoseryl-tRNA(Sec)'], ['Selenophosphoric acid', 'Selenophosphate']]",[['L-Selenocysteinyl-tRNA(Sec)']],"[['SEPSECS', 'O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase']]"
rnR08223,['L-seryl-tRNA(Sec) kinase'],[['L-Seryl-tRNA(Sec)']],[['O-Phosphoseryl-tRNA(Sec)']],"[['PSTK', 'O-phosphoseryl-tRNA(Sec) kinase']]"
rnR04929,['ATP:selenate adenylyltransferase'],"[['Selenate', 'Selenic acid']]","[['Adenylylselenate', ""Adenosine-5'-phosphoselenate""]]","[['PAPSS', ""3'-phosphoadenosine 5'-phosphosulfate synthase""]]"
rnR04941,['selenocystathionine L-homocysteine-lyase (deaminating)'],[['L-Selenocystathionine']],[['Selenohomocysteine']],"[['CCBL', 'kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase']]"
rnR09365,['5-methyltetrahydropteroyltri-L-glutamate:L-selenohomocysteine Se-methyltransferase'],[['Selenohomocysteine']],[['L-Selenomethionine']],"[['metH, MTR', '5-methyltetrahydrofolate--homocysteine methyltransferase']]"
rnR09372,['methaneselenol:NADP+ oxidoreductase'],"[['Methylselenic acid', 'Methylseleninate']]","[['Methaneselenol', 'Methylselenol']]","[['TXNRD', 'thioredoxin reductase (NADPH)']]"
rnR09370,['S-adenosyl-L-methionine:dimethyl-selenide Se-methyltransferase'],[['Dimethyl selenide']],[['Trimethylselenonium']],"[['INMT, TEMT', 'methyltransferase']]"
rnR13388,['quinone:selenite oxidoreductase'],"[['Selenate', 'Selenic acid']]",[['Selenite']],"[['srdA', 'selenate reductase (quinol) subunit A']]"
