id,name,reactants,products,modifiers
rnR03611,"['calciol,NADPH-hemoprotein reductase:oxygen oxidoreductase (25-hydroxylating)']","[['Vitamin D3', 'Cholecalciferol', 'Calciol']]","[['Calcidiol', '25-Hydroxyvitamin D3', 'Calcifediol', 'Calcifediol anhydrous', '(3S,5Z,7E)-9,10-Seco-5,7,10(19)-cholestatriene-3,25-diol']]",[]
rnR07486,"['delta7-avenasterol,ferrocytochrome b5:oxygen oxidoreductase 5,6-dehydrogenating']","[['Delta7-Avenasterol', '7-Dehydroavenasterol']]",[['5-Dehydroavenasterol']],[]
rnR04804,"['delta8,24-cholestadien-3beta-ol delta7-delta8-isomerase']","[['Zymosterol', 'Delta8,24-Cholestadien-3beta-ol', '5alpha-Cholesta-8,24-dien-3beta-ol']]","[['5alpha-Cholesta-7,24-dien-3beta-ol']]",[]
rnR03610,"['calcidiol,adrenodoxin:oxygen oxidoreductase (1-hydroxylating)']","[['Calcidiol', '25-Hydroxyvitamin D3', 'Calcifediol', 'Calcifediol anhydrous', '(3S,5Z,7E)-9,10-Seco-5,7,10(19)-cholestatriene-3,25-diol']]","[['Calcitriol', '1alpha,25-Dihydroxyvitamin D3', '(1S,3R,5Z,7E)-9,10-Seco-5,7,10(19)-cholestatriene-1,3,25-triol']]",[]
rnR07215,"['lathosterol,ferrocytochrome b5:oxygen oxidoreductase 5,6-dehydrogenating']","[['Lathosterol', '5alpha-Cholest-7-en-3beta-ol']]","[['7-Dehydrocholesterol', 'Provitamin D3', 'Cholesta-5,7-dien-3beta-ol']]",[]
rnR03353,['5alpha-cholest-7-en-3beta-ol delta7-delta8-isomerase'],"[['5alpha-Cholest-8-en-3beta-ol', 'Zymostenol', 'Cholestenol']]","[['Lathosterol', '5alpha-Cholest-7-en-3beta-ol']]",[]
rnR05641,['ergosterol:NADP+ Delta24(24(1))-oxidoreductase'],"[['Ergosta-5,7,22,24(28)-tetraen-3beta-ol', 'Ergosta-5,7,22,24(24(1))-tetraen-3beta-ol', '5,7,22,24(28)-Ergostatetraenol']]","[['Ergosterol', 'Provitamin D2', '(3beta,22E)-Ergosta-5,7,22-trien-3-ol']]",[]
rnR07506,"['ergosta-5,7,24(28)-trien-3beta-ol,NADPH:oxygen oxidoreductase (22,23-dehydrogenating)']","[['5-Dehydroepisterol', '5,7,24(28)-Ergostatrienol', 'Ergosta-5,7,24(28)-trien-3beta-ol']]","[['Ergosta-5,7,22,24(28)-tetraen-3beta-ol', 'Ergosta-5,7,22,24(24(1))-tetraen-3beta-ol', '5,7,22,24(28)-Ergostatetraenol']]",[]
rnR07491,"['episterol,ferrocytochrome b5:oxygen oxidoreductase 5,6-dehydrogenating']","[['Episterol', '(3beta,5alpha)-Ergosta-7,24(28)-dien-3-ol']]","[['5-Dehydroepisterol', '5,7,24(28)-Ergostatrienol', 'Ergosta-5,7,24(28)-trien-3beta-ol']]",[]
rnR07497,[],"[['Fecosterol', '24-Methylene-5alpha-cholest-8-en-3beta-ol']]","[['Episterol', '(3beta,5alpha)-Ergosta-7,24(28)-dien-3-ol']]",[]
rnR07493,[],[['24-Methylenecholesterol']],[['Campesterol']],[]
rnR07492,[],"[['5-Dehydroepisterol', '5,7,24(28)-Ergostatrienol', 'Ergosta-5,7,24(28)-trien-3beta-ol']]",[['24-Methylenecholesterol']],[]
