id,name,reactants,products,modifiers
rnR03820,['strictosidine beta-D-glucohydrolase'],"[['3-alpha(S)-Strictosidine', 'Strictosidine']]","[['Strictosidine aglycone'], ['D-Glucose', 'Grape sugar', 'Dextrose', 'Glucose', 'D-Glucopyranose']]",[]
rnR00685,['L-tryptophan decarboxy-lyase'],"[['L-Tryptophan', 'Tryptophan', '(S)-alpha-Amino-beta-(3-indolyl)-propionic acid']]","[['Tryptamine', '3-(2-Aminoethyl)indole']]",[]
rnR03738,['3-alpha(S)-strictosidine tryptamine-lyase'],"[['Tryptamine', '3-(2-Aminoethyl)indole'], ['Secologanin', '(-)-Secologanin']]","[['3-alpha(S)-Strictosidine', 'Strictosidine']]",[]
rnR05878,"['(2R)-1,2-dihydrovomilenine:NADP+ oxidoreductase']",[['Vomilenine']],"[['1,2-Dihydrovomilenine', '2-beta-(R)-1,2-Dihydrovomilenine', '(2R)-1,2-Dihydrovomilenine']]",[]
rnR05882,['UDP-glucose:vomilenine 21-O-beta-D-glucosyltransferase'],[['Vomilenine']],"[['Raucaffricine', 'Vomilenine beta-D-glucoside']]",[]
rnR05877,"['vinorine,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (21alpha-hydroxylating)']",[['Vinorine']],[['Vomilenine']],[]
rnR05825,['polyneuridine aldehyde hydrolase (decarboxylating)'],[['Polyneuridine aldehyde']],[['16-Epivellosimine']],[]
rnR03860,"['geissoschizine:NADP+ 4,21-oxidoreductase']","[['(19E)-Geissoschizine', '(+)-Geissoschizine', 'Methyl (16Z,19E)-16-formylcoryn-19-en-17-oate']]","[['4,21-Dehydrogeissoschizine']]",[]
rnR05879,['17-O-acetylnorajmaline:NADP+ oxidoreductase'],"[['1,2-Dihydrovomilenine', '2-beta-(R)-1,2-Dihydrovomilenine', '(2R)-1,2-Dihydrovomilenine']]",[['17-O-Acetylnorajmaline']],[]
rnR05876,['acyl-CoA:16-epivellosimine O-acetyltransferase (cyclizing)'],[['16-Epivellosimine']],[['Vinorine']],[]
rnR03703,['raucaffricine beta-D-glucohydrolase'],"[['Raucaffricine', 'Vomilenine beta-D-glucoside']]",[['Vomilenine']],[]
rnR05827,['10-deoxysarpagine:NADP+ oxidoreductase'],[['Vellosimine']],"[['10-Deoxysarpagine', 'Sarpagan-17-ol']]",[]
rnR05844,[],[['Strictosidine aglycone']],[['Dialdehyde']],[]
rnR05845,[],[['Dialdehyde']],"[['4,21-Dehydrocorynantheine aldehyde']]",[]
rnR05824,[],"[['4,21-Dehydrocorynantheine aldehyde']]","[['4,21-Dehydrogeissoschizine']]",[]
rnR05826,[],[['16-Epivellosimine']],[['Vellosimine']],[]
rnR05846,[],"[['4,21-Dehydrogeissoschizine']]",[['Cathenamine']],[]
rnR05873,[],"[['4,21-Dehydrogeissoschizine']]",[['19-epi-Cathenamine']],[]
rnR05874,[],[['19-epi-Cathenamine']],[['19-epi-Ajmalicine']],[]
rnR05847,[],[['Cathenamine']],"[['Ajmalicine', 'Raubasine']]",[]
rnR05848,[],[['Cathenamine']],[['Tetrahydroalstonine']],[]
rnR05828,"['10-deoxysarpagine,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (10-hydroxylating)']","[['10-Deoxysarpagine', 'Sarpagan-17-ol']]",[['Sarpagine']],[]
rnR05880,['17-O-acetylnorajmaline O-acetylhydrolase'],[['17-O-Acetylnorajmaline']],[['Norajmaline']],[]
rnR11912,"['tryptamine,hydrogen-donor:oxygen oxidoreductase (4-hydroxylating)']","[['Tryptamine', '3-(2-Aminoethyl)indole']]",[['4-Hydroxytryptamine']],[]
rnR12142,[],"[['Psilocybin', 'Psilocybine']]",[['Psilocin']],[]
rnR11932,['4-hydroxy-L-tryptophan carboxy-lyase'],[['4-Hydroxy-L-tryptophan']],[['4-Hydroxytryptamine']],[]
rnR11933,['ATP:4-hydroxytryptamine 4-phosphotransferase'],[['4-Hydroxytryptamine']],"[['Norbaeocystin', '4-Hydroxytryptamine 4-phosphate']]",[]
rnR11935,['S-adenosyl-L-methionine:norbaeocystin N-methyltransferase'],"[['Norbaeocystin', '4-Hydroxytryptamine 4-phosphate']]","[['Baeocystin', '4-Hydroxy-N-methyltryptamine 4-phosphate']]",[]
rnR11936,['S-adenosyl-L-methionine:baeocystin N-methyltransferase'],"[['Baeocystin', '4-Hydroxy-N-methyltryptamine 4-phosphate']]","[['Psilocybin', 'Psilocybine']]",[]
rnR08480,['ATP:psilocin 4-phosphotransferase'],[['Psilocin']],"[['Psilocybin', 'Psilocybine']]",[]
rnR01657,['dimethylallyl-diphosphate:L-tryptophan dimethylallyltransferase'],"[['L-Tryptophan', 'Tryptophan', '(S)-alpha-Amino-beta-(3-indolyl)-propionic acid']]","[['4-(3-Methylbut-2-enyl)-L-tryptophan', '4-Dimethylallyl-L-tryptophan', '4-Prenyl-L-tryptophan', '4-(3-Methylbut-2-en-1-yl)-L-tryptophan']]",[]
rnR10166,['S-adenosyl-L-methionine:4-(3-methylbut-2-enyl)-L-tryptophan N-methyltransferase'],"[['4-(3-Methylbut-2-enyl)-L-tryptophan', '4-Dimethylallyl-L-tryptophan', '4-Prenyl-L-tryptophan', '4-(3-Methylbut-2-en-1-yl)-L-tryptophan']]","[['4-Dimethylallyl-L-abrine', '4-(3-Methylbut-2-enyl)-L-abrine', '4-Prenyl-L-abrine']]",[]
rnR10128,['chanoclavine-I:NAD+ oxidoreductase'],[['Chanoclavine-I']],[['Chanoclavine-I aldehyde']],[]
rnR12090,['chanoclavine-I aldehyde:NAD+ oxidoreductase'],[['Chanoclavine-I aldehyde']],[['Dihydrochanoclavine-I aldehyde']],[]
rnR10163,['festuclavine:NAD+ oxidoreductase'],"[['6,8-Dimethyl-6,7-didehydroergoline']]","[['Festuclavine', '6,8-beta-Dimethylergoline']]",[]
rnR12104,[],"[['4-Dimethylallyl-L-abrine', '4-(3-Methylbut-2-enyl)-L-abrine', '4-Prenyl-L-abrine']]",[['Chanoclavine-I']],[]
rnR12093,[],"[['Festuclavine', '6,8-beta-Dimethylergoline']]","[['Fumigaclavine B', '6,8-alpha-Dimethylergolin-9-beta-ol']]",[]
rnR12094,[],[['Chanoclavine-I aldehyde']],"[['6,8-Dimethyl-6,7,8,9-tetradehydroergoline']]",[]
rnR10200,['acetyl-CoA:fumigaclavine B O-acetyltransferase'],"[['Fumigaclavine B', '6,8-alpha-Dimethylergolin-9-beta-ol']]",[['Fumigaclavine A']],[]
rnR10201,['dimethylallyl-diphosphate:fumigaclavine A dimethylallyltransferase'],[['Fumigaclavine A']],[['Fumigaclavine C']],[]
